OBJECTID,id,language_,rights,rightsHolder,institutionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,sex,lifeStage,samplingProtocol,year_,month_,day_,waterBody,country,decimalLatitude,decimalLongitude,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,specificEpithet,scientificNameAuthorship,vernacularName
1263,SharkSurvey2007_112805,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=177cm,SharkSurvey2007_112805,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1264,SharkSurvey2007_112806,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=178.5cm,SharkSurvey2007_112806,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1265,SharkSurvey2007_112807,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=126cm,SharkSurvey2007_112807,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1266,SharkSurvey2007_112808,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=170cm,SharkSurvey2007_112808,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1267,SharkSurvey2007_112809,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=175cm,SharkSurvey2007_112809,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1268,SharkSurvey2007_112810,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=163cm,SharkSurvey2007_112810,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1269,SharkSurvey2007_112811,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=109cm,SharkSurvey2007_112811,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1270,SharkSurvey2007_112812,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=187cm,SharkSurvey2007_112812,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1271,SharkSurvey2007_112813,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=133cm,SharkSurvey2007_112813,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1272,SharkSurvey2007_112814,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=200cm,SharkSurvey2007_112814,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1273,SharkSurvey2007_112815,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=181cm,SharkSurvey2007_112815,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1274,SharkSurvey2007_112816,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=197cm,SharkSurvey2007_112816,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1275,SharkSurvey2007_112817,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=192cm,SharkSurvey2007_112817,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1276,SharkSurvey2007_112818,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=201cm,SharkSurvey2007_112818,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1277,SharkSurvey2007_112819,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=202cm,SharkSurvey2007_112819,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1278,SharkSurvey2007_112820,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=168cm,SharkSurvey2007_112820,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1279,SharkSurvey2007_112821,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=188cm,SharkSurvey2007_112821,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1280,SharkSurvey2007_112822,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=184cm,SharkSurvey2007_112822,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1281,SharkSurvey2007_112823,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=174cm,SharkSurvey2007_112823,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1282,SharkSurvey2007_112824,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=153cm,SharkSurvey2007_112824,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1283,SharkSurvey2007_112825,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=165cm,SharkSurvey2007_112825,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1284,SharkSurvey2007_112826,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=156cm,SharkSurvey2007_112826,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1285,SharkSurvey2007_112827,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=130cm,SharkSurvey2007_112827,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1286,SharkSurvey2007_112828,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=159.5cm,SharkSurvey2007_112828,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1287,SharkSurvey2007_112829,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=142cm,SharkSurvey2007_112829,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1288,SharkSurvey2007_112830,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=190cm,SharkSurvey2007_112830,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1289,SharkSurvey2007_112831,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=155cm,SharkSurvey2007_112831,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1290,SharkSurvey2007_112832,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=199cm,SharkSurvey2007_112832,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1291,SharkSurvey2007_112833,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=165cm,SharkSurvey2007_112833,male,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
1292,SharkSurvey2007_112834,En,http://data.gc.ca/eng/open-government-licence-canada & http://www.canadensys.net/norms,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",BIO,Mar_SharkSurvey,Bedford Institute of Oceanography,SharkSurvey2007,Porbeagle shark surveys of Atlantic Canada,Human observation,ForklengthCurved=163cm,SharkSurvey2007_112834,female,NA,Longline fishing gear,2007,6,11,Northwest Atlantic,Canada,44.84,-55.14,urn:lsid:marinespecies.org:taxname:105841,Lamna nasus,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Lamna,nasus,"(Bonnaterre, 1788)",porbeagle
